"url","page_type","category","source_file","http_status_evidence","redirect_target","title","canonical_evidence","robots_evidence","in_sitemap","user_intent","unique_value","content_source_link_status","function_test_result","duplicate_group","decision","priority","evidence_level","task_status","revalidation","traffic_index_backlink"
"https://spinkorea.kr/blog/unit-converter-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","단위 변환기 완벽 가이드: km↔mile, kg↔lb, °C↔°F 빠른 변환","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/random-team-building","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","랜덤 팀 편성의 힘: 공정하고 빠른 팀 나누기 완벽 가이드","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/dice-coin-online","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","온라인 주사위·동전 던지기: 실제보다 더 공정한 디지털 랜덤","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/json-formatter-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","JSON 포맷터 완벽 가이드: 개발자라면 꼭 알아야 할 JSON 정리법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/color-converter-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","색상 코드 변환기 사용법: HEX·RGB·HSL 색상을 1초 만에 변환","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/bmi-calculator-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","BMI 계산기 완벽 활용: 정상 체중 범위와 건강 목표 설정법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/d-day-counter-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","D-Day 카운터 활용법: 목표·기념일·마감일 한 눈에 관리","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/coin-flip-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","동전 던지기로 결정 내리기: 심리학이 말하는 최고의 결정법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/time-calculator-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","시간 계산기 완벽 가이드: 근무시간·포모도로·시간대 계산","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/lorem-ipsum-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","로렘 입숨 완벽 가이드: UI 디자이너·개발자 필수 더미 텍스트","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/markdown-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","마크다운 완벽 가이드: 깃허브·블로그·노션에서 쓰는 기본 문법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/css-shadow-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","CSS Box Shadow 완벽 가이드: 버튼·카드에 입체감 주는 법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/base64-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","Base64 인코딩 완벽 가이드: 이미지 URL·API 인증에 쓰이는 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/diff-checker-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","Diff 비교 도구 활용법: 코드·문서 변경점을 한눈에 파악","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/uri-encoder-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","URL 인코딩 완벽 가이드: 한글 주소가 %EC%95%88%EB%85%95이 되는 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/unix-timestamp-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","Unix 타임스탬프 완벽 가이드: 개발자가 시간을 숫자로 다루는 법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/case-converter-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","카멜케이스·스네이크케이스·파스칼케이스: 개발자 네이밍 컨벤션 완벽 정리","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/yes-no-oracle-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","예스/노 신탁기: 결정을 못 내릴 때 랜덤이 도움이 되는 심리학적 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/developer-tools-collection","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","개발자·기획자가 매일 쓰는 무료 온라인 도구 7선","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/random-number-science","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","진짜 랜덤이란 무엇인가: 컴퓨터는 어떻게 랜덤 숫자를 만드는가","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/burnout-prevention","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","번아웃 예방법: 쉬는 것도 기술이다","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/lotto-statistics","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","로또 번호 통계 분석: 자주 나오는 번호가 있을까?","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/pareto-principle","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","파레토 법칙(80/20 법칙)으로 하루를 설계하는 법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/percentage-life-hacks","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","퍼센트 계산이 헷갈릴 때: 실생활 퍼센트 완전 정리","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/digital-minimalism","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","디지털 미니멀리즘: 앱 정리로 집중력 되찾기","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/unit-conversion-life","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","단위 변환 실전 가이드: cm·kg·°C를 자유자재로 다루는 법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/pomodoro-technique","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","포모도로 기법 완벽 가이드: 25분의 기적","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/qr-code-uses","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","QR코드 200% 활용법: 명함·와이파이·결제까지","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/multitasking-myth","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","멀티태스킹은 없다: 단일 집중의 과학","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/markdown-writing","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","마크다운으로 글 쓰는 이유: 개발자·기획자의 노트 작성법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/morning-routine","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","아침 루틴이 하루를 결정하는 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/password-strength","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","비밀번호 강도 테스트: 내 비밀번호는 얼마나 안전한가","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/goal-setting-smart","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","목표 설정의 과학: SMART 목표 vs OKR — 무엇을 써야 하나","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/bmi-limitations","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","BMI 계산기의 한계: 숫자 너머의 건강 지표","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/fewer-meetings","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","회의를 줄이면 생산성이 늘어나는 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/age-calculation-trivia","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","나이 계산기로 알아보는 흥미로운 시간의 사실들","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/sleep-optimization","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","잠 못 자는 현대인을 위한 수면 최적화 완벽 가이드","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/color-psychology","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","색상 심리학: 색이 감정과 행동에 미치는 영향","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/exercise-brain","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","운동이 뇌를 바꾼다: 신체 활동과 인지 기능의 관계","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","IMPROVE 적용: Duke/Stanford 연구 인용을 대상·조건 명시로 수정","CONFIRMED","","KEEP","P1","CONFIRMED","DONE (2026-09-12)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/blog/lorem-ipsum-history","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","Lorem Ipsum의 비밀: 500년간 디자이너가 써온 텍스트의 정체","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/perfectionism-trap","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","완벽주의의 덫: 80점이 100점보다 나을 때","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/css-shadow-design","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","CSS box-shadow 마스터하기: 디자이너처럼 그림자 만들기","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/gratitude-journal","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","감사 일기의 효과: 5분으로 바꾸는 하루의 질","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/json-api-explained","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","API와 JSON: 앱들이 서로 대화하는 방법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/success-habits","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","성공한 사람들의 공통 습관 5가지","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/dday-life-management","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","D-Day 카운터로 인생 관리하기: 중요한 날을 카운트다운으로","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/boundaries-relationship","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","인간관계에서 경계선(Boundary) 긋기의 중요성","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/text-analysis-basics","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","텍스트 분석의 기초: 글자수·단어수·문장수가 중요한 이유","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/focus-thieves","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","집중력 도둑 TOP 5와 차단 방법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/work-hours-calculator","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","근무시간 계산기 활용법: 야근 수당부터 프리랜서 정산까지","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/note-taking-art","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","메모의 기술: 두 번째 뇌 만들기","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/dice-probability","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","주사위와 확률: 보드게임 뒤에 숨겨진 수학","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/five-second-rule","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","두려움을 행동으로 전환하는 5초의 법칙","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/url-shortener-tech","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","URL 단축기의 원리: 짧은 링크 뒤에 숨겨진 기술","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/google-calendar-tips","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","구글 캘린더 100% 활용법: 시간을 설계하는 방법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/image-format-guide","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","이미지 포맷 완벽 가이드: JPG vs PNG vs WebP vs AVIF","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/ai-era-skills","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","AI 시대에 살아남는 스킬: 대체되지 않는 능력 5가지","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","IMPROVE 적용: 출처 없는 70% 절감 수치 삭제","CONFIRMED","","KEEP","P1","CONFIRMED","DONE (2026-09-12)","2026-09-12","UNKNOWN"
"https://spinkorea.kr/blog/text-formatting-situations","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","텍스트 변환이 필요한 의외의 상황 7가지","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
"https://spinkorea.kr/blog/digital-nomad-tools","blog_post","blog_curated","src/data/posts.tsx","NOT_VERIFIED (dev server only this session)","","디지털 노마드의 생산성 도구 모음: 어디서든 일하는 법","NOT_VERIFIED individually (SEO.tsx self-canonical pattern)","index,follow (per PROJECT_STATE.md curated-post policy; not re-verified per-URL this session)","Y","","","NOT_VERIFIED_THIS_SESSION","NOT_VERIFIED","","KEEP","P2","NOT_VERIFIED","TODO","","UNKNOWN"
