url,normalized_key,discovered_from,content_type,title,source_file,source_publish_state,local_route_state,http_status,final_url,redirect_chain,canonical,meta_robots,x_robots_tag,robots_access,sitemap_included,hub_linked,incoming_internal_links_in_sample,rendered_content_status,ad_observation,reviewed_at,proposed_action,evidence,notes
https://spinkorea.kr/blog/monthly-fixed-cost-map,https://spinkorea.kr/blog/monthly-fixed-cost-map,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"월 고정비 지도 실수 방지, 계산 기준 먼저",src/data/content-plan.generated.json,scheduled;date=2026-08-03T08:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/monthly-health-log,https://spinkorea.kr/blog/monthly-health-log,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"월간 건강 기록 판단법, 결과 해석 중심",src/data/content-plan.generated.json,scheduled;date=2026-08-06T21:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/monthly-reading-count,https://spinkorea.kr/blog/monthly-reading-count,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"월 독서량 기록 실수 방지, 계산 기준 먼저",src/data/content-plan.generated.json,scheduled;date=2026-06-26T20:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/monthly-review-score,https://spinkorea.kr/blog/monthly-review-score,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"월간 점검 점수 발행 전 검토, 결과 해석",src/data/content-plan.generated.json,scheduled;date=2026-08-09T09:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/monthly-savings-rate,https://spinkorea.kr/blog/monthly-savings-rate,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"월 저축률 계산, 입력값 확인 먼저 보기",src/data/content-plan.generated.json,scheduled;date=2026-06-24T18:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/monthly-subscription-cut,https://spinkorea.kr/blog/monthly-subscription-cut,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"구독 정리 우선순위 선택법, 생활 적용과 계산 기준",src/data/content-plan.generated.json,scheduled;date=2026-06-23T12:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/mood-journal-prompt,https://spinkorea.kr/blog/mood-journal-prompt,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"기분 기록 질문 실행 순서, 자가 점검까지",src/data/content-plan.generated.json,scheduled;date=2026-08-30T20:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/mood-log-light,https://spinkorea.kr/blog/mood-log-light,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"기분 기록 가볍게 상황별 표, 자가 점검",src/data/content-plan.generated.json,scheduled;date=2026-06-09T18:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/mood-trigger-map,https://spinkorea.kr/blog/mood-trigger-map,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"기분 트리거 맵 실행 순서, 자가 점검까지",src/data/content-plan.generated.json,scheduled;date=2026-07-20T04:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-light-routine,https://spinkorea.kr/blog/morning-light-routine,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"아침 빛 루틴 적용 순서, 자가 점검 확인",src/data/content-plan.generated.json,scheduled;date=2026-06-10T09:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-routine,https://spinkorea.kr/blog/morning-routine,post-metadata.generated.json;post-metadata.runtime.generated.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_RSS;link:https://spinkorea.kr/blog;LIVE_HTTP,blog,아침 루틴이 하루를 결정하는 이유,src/data/post-metadata.runtime.generated.json,curated;date=2026-04-25,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/blog/morning-routine,[],https://spinkorea.kr/blog/morning-routine,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,1,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T23:03:37.908477+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/blog/morning-routine#post-content,https://spinkorea.kr/blog/morning-routine,link:https://spinkorea.kr/blog/morning-routine,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-routine#post-related,https://spinkorea.kr/blog/morning-routine,link:https://spinkorea.kr/blog/morning-routine,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-routine#post-summary,https://spinkorea.kr/blog/morning-routine,link:https://spinkorea.kr/blog/morning-routine,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-start-signal,https://spinkorea.kr/blog/morning-start-signal,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"아침 시작 신호 실전 흐름, 기록 습관부터",src/data/content-plan.generated.json,scheduled;date=2026-07-21T15:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-sunlight-cue,https://spinkorea.kr/blog/morning-sunlight-cue,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"아침 햇빛 신호 상황별 표, 자가 점검",src/data/content-plan.generated.json,scheduled;date=2026-09-01T02:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/morning-writing-routine,https://spinkorea.kr/blog/morning-writing-routine,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"아침 글쓰기 루틴 개선 포인트, 우선순위",src/data/content-plan.generated.json,scheduled;date=2026-08-24T19:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/moving-box-count,https://spinkorea.kr/blog/moving-box-count,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"이사 박스 수량 사례별 정리, 계산 기준 중심",src/data/content-plan.generated.json,scheduled;date=2026-06-24T08:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/moving-check-cost,https://spinkorea.kr/blog/moving-check-cost,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"이사 비용 체크 실수 방지, 계산 기준 먼저",src/data/content-plan.generated.json,scheduled;date=2026-05-16T04:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/moving-day-countdown,https://spinkorea.kr/blog/moving-day-countdown,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"이사 D-Day 목록 개선 포인트, 계산 기준",src/data/content-plan.generated.json,scheduled;date=2026-08-08T03:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/multitasking-myth,https://spinkorea.kr/blog/multitasking-myth,post-metadata.generated.json;post-metadata.runtime.generated.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_RSS;link:https://spinkorea.kr/blog;LIVE_HTTP,blog,멀티태스킹은 없다: 단일 집중의 과학,src/data/post-metadata.runtime.generated.json,curated;date=2026-04-23,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/blog/multitasking-myth,[],https://spinkorea.kr/blog/multitasking-myth,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,1,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T23:03:38.635191+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/blog/multitasking-myth#post-content,https://spinkorea.kr/blog/multitasking-myth,link:https://spinkorea.kr/blog/multitasking-myth,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/multitasking-myth#post-related,https://spinkorea.kr/blog/multitasking-myth,link:https://spinkorea.kr/blog/multitasking-myth,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/multitasking-myth#post-summary,https://spinkorea.kr/blog/multitasking-myth,link:https://spinkorea.kr/blog/multitasking-myth,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/name-draw-clean-rule,https://spinkorea.kr/blog/name-draw-clean-rule,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"이름 추첨 기준 운영법, 결과 기록 남기기",src/data/content-plan.generated.json,scheduled;date=2026-05-11T04:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/naver-rss-refresh,https://spinkorea.kr/blog/naver-rss-refresh,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,네이버 RSS 갱신 FAQ: 검색 의도 답변,src/data/content-plan.generated.json,scheduled;date=2026-07-24T18:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/naver-title-length,https://spinkorea.kr/blog/naver-title-length,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"네이버 제목 길이 빠른 정리, 메타 설명까지",src/data/content-plan.generated.json,scheduled;date=2026-06-15T09:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/newsletter-link-copy,https://spinkorea.kr/blog/newsletter-link-copy,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"뉴스레터 링크 문구 적용 순서, 공유 전 확인",src/data/content-plan.generated.json,scheduled;date=2026-08-11T21:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/newsletter-preview,https://spinkorea.kr/blog/newsletter-preview,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"뉴스레터 미리보기 선택법, 공유 전 확인과 문서 기준",src/data/content-plan.generated.json,scheduled;date=2026-05-25T08:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/newsletter-section-title,https://spinkorea.kr/blog/newsletter-section-title,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"뉴스레터 섹션 제목 개선 포인트, 문서 기준",src/data/content-plan.generated.json,scheduled;date=2026-07-05T19:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/note-taking-art,https://spinkorea.kr/blog/note-taking-art,post-metadata.generated.json;post-metadata.runtime.generated.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_RSS;link:https://spinkorea.kr/blog;LIVE_HTTP,blog,메모의 기술: 두 번째 뇌 만들기,src/data/post-metadata.runtime.generated.json,curated;date=2026-05-15,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/blog/note-taking-art,[],https://spinkorea.kr/blog/note-taking-art,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,1,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T23:03:39.430791+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/blog/note-taking-art#post-content,https://spinkorea.kr/blog/note-taking-art,link:https://spinkorea.kr/blog/note-taking-art,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/note-taking-art#post-related,https://spinkorea.kr/blog/note-taking-art,link:https://spinkorea.kr/blog/note-taking-art,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/note-taking-art#post-summary,https://spinkorea.kr/blog/note-taking-art,link:https://spinkorea.kr/blog/note-taking-art,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/notice-action-first,https://spinkorea.kr/blog/notice-action-first,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"공지 행동 앞배치 실수 방지, 문서 기준 먼저",src/data/content-plan.generated.json,scheduled;date=2026-08-11T16:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/notice-copy-cleanup,https://spinkorea.kr/blog/notice-copy-cleanup,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"공지문 표현 정리 선택법, 공유 전 확인과 문서 기준",src/data/content-plan.generated.json,scheduled;date=2026-05-21T04:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/notice-title-rule,https://spinkorea.kr/blog/notice-title-rule,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"공지 제목 규칙 실전 흐름, 가독성부터",src/data/content-plan.generated.json,scheduled;date=2026-06-30T19:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/notification-rule,https://spinkorea.kr/blog/notification-rule,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,알림 관리 기준 체크리스트: 회의 운영 핵심,src/data/content-plan.generated.json,scheduled;date=2026-06-04T03:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/office-supply-stock,https://spinkorea.kr/blog/office-supply-stock,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"사무용품 재고 운영 체크, 실수 방지 반영",src/data/content-plan.generated.json,scheduled;date=2026-06-28T07:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/og-image-consistency,https://spinkorea.kr/blog/og-image-consistency,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"OG 이미지 일관성 검토 순서, 내부 링크 활용",src/data/content-plan.generated.json,scheduled;date=2026-06-15T14:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/og-image-fallback,https://spinkorea.kr/blog/og-image-fallback,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"OG 이미지 fallback 운영 체크, 보안 확인 반영",src/data/content-plan.generated.json,scheduled;date=2026-08-21T11:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/og-meta-debug,https://spinkorea.kr/blog/og-meta-debug,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"OG 메타 디버깅 실행 순서, 배포 전 점검까지",src/data/content-plan.generated.json,scheduled;date=2026-07-07T16:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/og-share-consistency,https://spinkorea.kr/blog/og-share-consistency,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"공유 메타 일관성 빠른 정리, 검색 의도까지",src/data/content-plan.generated.json,scheduled;date=2026-09-06T17:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/og-title-copy,https://spinkorea.kr/blog/og-title-copy,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"OG 제목 문구 사례별 정리, 문서 기준 중심",src/data/content-plan.generated.json,scheduled;date=2026-08-13T08:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
